"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 40","3129891158.jpg","-","100_1871","Christina Signorelli","We are between the Mesopotamian Lamasu!!!","NA,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3129906018.jpg","-","100_1861","Christina Signorelli","NA","NA,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171333975.jpg","-","20081227_met03","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171334009.jpg","-","20081227_met04","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171334227.jpg","-","20081227_met08","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171334363.jpg","-","20081227_met11","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171334713.jpg","-","20081227_met15","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171334821.jpg","-","20081227_met16","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171335701.jpg","-","20081227_met27","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171336859.jpg","-","20081227_met42","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171336949.jpg","-","20081227_met43","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171337109.jpg","-","20081227_met44","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171337225.jpg","-","20081227_met45","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171337773.jpg","-","20081227_met52","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171337831.jpg","-","20081227_met53","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171338331.jpg","-","20081227_met59","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171338811.jpg","-","20081227_met65","rubicat","My husband and my mother in the Egyptian art gallery.","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171339157.jpg","-","20081227_met71","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171339465.jpg","-","20081227_met73","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171339523.jpg","-","20081227_met74","rubicat","&quot;Standing Hanuman.&quot;","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171339693.jpg","-","20081227_met76","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3171339839.jpg","-","20081227_met78","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172164454.jpg","-","20081227_met06","rubicat","&quot;Saint Firmin Holding His Head.&quot; (Nhan's favourite)","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172164902.jpg","-","20081227_met13","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172166028.jpg","-","20081227_met28","rubicat","Look at his back.","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168414.jpg","-","20081227_met55","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168602.jpg","-","20081227_met57","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168674.jpg","-","20081227_met58","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168832.jpg","-","20081227_met60","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168906.jpg","-","20081227_met61","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172168960.jpg","-","20081227_met62","rubicat","Fragment of the Face of a Queen; Dynasty 18, reign of Akhenaten, ca. 1353-1336 B.C. (years 6-8). Yellow jasper. (Purchase, Edward S. Harkness gift, 1926)","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172169182.jpg","-","20081227_met64","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172169308.jpg","-","20081227_met66","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,rubicat: egyptianart,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172169448.jpg","-","20081227_met69","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3172169518.jpg","-","20081227_met70","rubicat","NA","rubicat: art,rubicat: newyork,rubicat: travel,rubicat: met,rubicat: metropolitanmuseum,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3183335427.jpg","-","Egyptian Artifact - Tiles","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3183336517.jpg","-","Egyptian Artifact","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: carving,IslesPunkFan: stone,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: hieroglyphics,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3183551613.jpg","-","MMA 01/09/09","cjn212","Piero Fonasetti &amp; Gio Ponti;&quot;'Architettura' Writing Desk, 1952&quot;","cjn212: cjn212,cjn212: cjnye,cjn212: grotto,cjn212: 010909,Hellenophile: design,Hellenophile: ageofglobalconflict,cjn212: metmoment,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3184172904.jpg","-","Egyptian Artifact","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: paint,IslesPunkFan: carving,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: hieroglyphics,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3184173626.jpg","-","Egyptian Artifact - Stone Carving","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: carving,IslesPunkFan: stone,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: hieroglyphics,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3184173898.jpg","-","Egyptian Artifact - Stone Carving","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: carving,IslesPunkFan: stone,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: hieroglyphics,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3184174146.jpg","-","Egyptian Artifact - Stone Carving","IslesPunkFan","Taken at the Metropolitan Museum of Art, New York.","IslesPunkFan: egyptian,IslesPunkFan: ancient,IslesPunkFan: artifact,IslesPunkFan: museum,IslesPunkFan: newyork,IslesPunkFan: ny,IslesPunkFan: carving,IslesPunkFan: stone,IslesPunkFan: metropolitanmuseum,IslesPunkFan: met,IslesPunkFan: metropolitanmuseumofart,IslesPunkFan: hieroglyphics,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3184387828.jpg","-","MMA 01/09/09","cjn212","Forgot to shoot the label; couldn't find it online either. If anyone knows, I'd love to hear it.","cjn212: cjn212,cjn212: cjnye,cjn212: grotto,cjn212: 010909,cjn212: metmoment,3D,Art2or3,Inhabited,Observation,sculpture,Artwork","Sculpture"
"SET 40","3184391030.jpg","-","MMA 01/09/09","cjn212","<a href=http://www.metmuseum.org/works_of_art/collection_database/modern_art/standing_woman_elevation_gaston_lachaise/objectview.aspx?page=3&amp;sort=0&amp;sortdir=asc&amp;keyword=&amp;fp=1&amp;dd1=21&amp;dd2=0&amp;vw=1&amp;collID=21&amp;OID=210003694&amp;vT=1>www.metmuseum.org/works_of_art/collection_database/modern...</a>","cjn212: cjn212,cjn212: cjnye,cjn212: grotto,cjn212: 010909,Hellenophile: lachaise,Hellenophile: ageofglobalconflict,cjn212: metmoment,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3188470592.jpg","-","Self-portrait in Anish Kapoor's As Yet Untitled, 2007","myelectricsheep","NA","myelectricsheep: newyorkcity,myelectricsheep: anishkapoor,myelectricsheep: me,myelectricsheep: metropolitanmuseumofart,myelectricsheep: metropolitanmuseum,myelectricsheep: modernart,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3193656060.jpg","-","NA","hills,","Olympus Trip 35","'hills,: olympus,hills,: trip35,hills,: bw,hills,: metropolitanmuseum,hills,: europeansculpturedecorativearts,Tigersight: nighttrip35,hills,: submittedtohcsp,',3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3200509037.jpg","-","Detail of Anish Kapoor, As Yet Untitled, 2007.","myelectricsheep","NA","myelectricsheep: newyorkcity,myelectricsheep: anishkapoor,myelectricsheep: metropolitanmuseumofart,myelectricsheep: metropolitanmuseum,myelectricsheep: modernart,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3200510977.jpg","-","Detail of Salvador Dali, The Sistine Madonna, 1958.","myelectricsheep","NA","myelectricsheep: newyorkcity,myelectricsheep: salvadordali,myelectricsheep: metropolitanmuseumofart,myelectricsheep: metropolitanmuseum,myelectricsheep: modernart,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3201354388.jpg","-","Detail of Anish Kapoor, As Yet Untitled, 2007.","myelectricsheep","NA","myelectricsheep: newyorkcity,myelectricsheep: anishkapoor,myelectricsheep: metropolitanmuseumofart,myelectricsheep: metropolitanmuseum,myelectricsheep: modernart,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3202168724.jpg","-","Kouros","AmberVictoria","NA","AmberVictoria: metropolitan,AmberVictoria: museum,AmberVictoria: art,AmberVictoria: newyork,AmberVictoria: kouros,AmberVictoria: nyc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3203455789.jpg","-","Tubes II","myelectricsheep","NA","myelectricsheep: fluorescentlight,myelectricsheep: tube,myelectricsheep: newyorkcity,myelectricsheep: metropolitanmuseumofart,myelectricsheep: metropolitanmuseum,myelectricsheep: danflavin,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3210924229.jpg","-","Krishna - Met_0139-Flickr","Craig Sander","Krishna Killing the Horse Demon Keshi, Gupta period (ca. 321500), 5th century;India (Uttar Pradesh);;Do not use this image without permission.;2009 All rights reserved. ;","Craig Sander: met,Craig Sander: metropolitanmuseumofart,Craig Sander: museum,Craig Sander: ,Craig Sander: krishna,Craig Sander: warriorking,Craig Sander: demonicthreats,Craig Sander: demonkeshi,Craig Sander: keshi,Craig Sander: india,Craig Sander: greed,Craig Sander: war,Craig Sander: art,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3213613757.jpg","-","Where Is My Mind?","Angel Salguero","Una de las piezas expuestas en el Metropolitan Museum de Nueva York.","Angel Salguero: eeuu,Angel Salguero: unitedstates,Angel Salguero: nuevayork,Angel Salguero: newyork,Angel Salguero: nyc,Angel Salguero: metropolitanmuseum,Angel Salguero: museometropolitano,Angel Salguero: sculpture,Angel Salguero: escultura,Angel Salguero: fragment,Angel Salguero: fragmento,Angel Salguero: estadosunidos,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3215544603.jpg","-","img864","Photanic","Recent trip to the metropolitan museum of art","NA,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3226883928.jpg","-","25/365: 1981","byetman","Sol LeWitt - 13/3 (1981, painted balsa wood)","byetman: sol,byetman: sollewitt,byetman: sculpture,byetman: art,byetman: met,byetman: metropolitanmuseum,byetman: 365,byetman: project365,byetman: oad,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3232874208.jpg","-","EPSN3792bw","sjmcdonough","Akkadian Bronze Bust, Metropolitan Museum of Art.","sjmcdonough: met,sjmcdonough: metropolitanmuseumofart,sjmcdonough: cvultron2820,sjmcdonough: rangefinder,sjmcdonough: epsonrd1,sjmcdonough: voigtlanderultron28mmf20,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3241040799.jpg","-","img868","Photanic","Recent trip to the metropolitan museum of art","Photanic: metropolitan,Photanic: museum,Photanic: xpan,Photanic: hasselblad,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3243079636.jpg","-","Saint John the Creator","dnskct","Metropolitan Museum NYC - Medieval Sculpture Hall - January 4 2009","dnskct: metropolitanmuseumnycmedieval,dnskct: met,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3247772303.jpg","-","img869","Photanic","Recent trip to the metropolitan museum of art","Photanic: film,Photanic: museum,Photanic: hasselblad,Photanic: xpan,Photanic: metropolitan,Description,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3249281368.jpg","-","Capitol - Met Museum NYC","dnskct","Medieval Hall - Metropolitan Museum NYC - Jan 2009","dnskct: art,dnskct: metmuseum,dnskct: nyc,dnskct: medieval,dnskct: capitol,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3255114935.jpg","-","HOMEWORK","j.desmond82","&quot;time_we_met&quot; 2008","j.desmond82: nyc,j.desmond82: newyork,j.desmond82: ilovethisdirtytown,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3255946406.jpg","-","JUST LOOKING","j.desmond82","&quot;time_we_met&quot; 2008","j.desmond82: ilovethisdirtytown,j.desmond82: nyc,j.desmond82: newyork,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3261646408.jpg","-","# 4.","Skygarden's sensibility 2%",";Let's just remember this moment.;Don't even think about other things that make things more complicated...;We're just walking with the same rhythm.;We're breathing with the same rhythm.;That's the time that we met there...;;;;200901 @ Metropolitan Museum;;Copyright (c). Skygarden. All Rights Reserved.","Skygarden's sensibility 2%: timewemet,Description,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3261777328.jpg","-","Degas","Los Dragonnes","Metropolitan Museum of Art","Los Dragonnes: img4894jpg,Los Dragonnes: metropolitanmuseum,Los Dragonnes: bronze,Los Dragonnes: sculpture,Los Dragonnes: degas,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3267898311.jpg","-","IMG_1778","Margarundia","NA","NA,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3267898365.jpg","-","n546934919_892684_6220","Margarundia","NA","NA,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3268722586.jpg","-","IMG_0995","Margarundia","NA","NA,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3268723144.jpg","-","IMG_1761","Margarundia","NA","NA,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3268973273.jpg","-","img872","Photanic","Recent trip to the metropolitan museum of art","Photanic: museum,Photanic: metropolitan,Photanic: film,Photanic: hasselblad,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3273344788.jpg","-","img873","Photanic","Recent trip to the metropolitan museum of art","Photanic: xpan,Photanic: museum,Photanic: metropolitan,Photanic: film,Photanic: hasselblad,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3274945083.jpg","1997.491","La Negresse, 1872","Maulleigh","La Negresse, 1872;Jean-Baptiste Carpeaux (French, 18271875);Cast terracotta; H. 24 in. (61 cm);Signed (on proper left side of base): J.B. CARPEAUX 1872;Inscribed (on front of self-base): Porquoi! Naitre esclave! [Why born a slave?];Gift of James S. Deely, in memory of Patricia Johnson Deely, 1997 (1997.491);;Carpeaux and his atelier worked up a successful commercial edition of terracotta busts based on the bronze figures constituting his Four Parts of the World Sustaining the Globe, which is the central element of the fountain of the Observatory in the Luxembourg Gardens, Paris. The date of 1872 on this sensitively detailed example corresponds to that of the plaster model of the group shown in that year's Salon; the fountain itself was inaugurated in 1874. Carpeaux was a liberal romantic whose humanitarian sentiments are manifest in the Metropolitan Museum's bust derived from the fountain's figure of Africa. He added a Michelangelesque sideward turn, ropes across the chest that seem barely able to contain the young woman's energy, and the poignant inscription on the base: Pourquoi! Naitre esclave! (Why born a slave?).  addl accession","Maulleigh: la,Maulleigh: negresse,Maulleigh: carpeaux,Description,AccessionInDesc,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3276063360.jpg","-","img875","Photanic","Recent trip to the metropolitan museum of art","Photanic: museum,Photanic: metropolitan,Photanic: film,Photanic: hasselblad,Description,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3282637964.jpg","-","at the Met","jamesprez","NA","NA,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3283296184.jpg","-","metro","cloudleo89","Masterpiece","cloudleo89: timewemet,cloudleo89: met,cloudleo89: metropolitan,cloudleo89: nyc,cloudleo89: time,cloudleo89: we,cloudleo89: museum,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3283296338.jpg","-","watt","cloudleo89","first attempt of me running away","cloudleo89: timewemet,cloudleo89: met,cloudleo89: metropolitan,cloudleo89: nyc,cloudleo89: time,cloudleo89: we,cloudleo89: museum,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3283373926.jpg","-","TheMap_TheMET(1)","rverc","Messenger, carrying Letters of Transit.","rverc: metropolitanmuseum,rverc: nyc,rverc: met,rverc: ancientneareasternart,rverc: art,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3286506226.jpg","-","The Escalator","markrossphotography","Digitally repixelated time lapse photograph of friends amongst the crowds of art lovers at the Met, NYC.","markrossphotography: timewemet,markrossphotography: metropolitanmuseum,markrossphotography: movement,markrossphotography: color,markrossphotography: mixedmedia,markrossphotography: timelapse,markrossphotography: blur,markrossphotography: abstraction,markrossphotography: digitalrepixelation,markrossphotography: digitalart,markrossphotography: photography,markrossphotography: mixedmedium,markrossphotography: art,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3288098534.jpg","-","DSC01350","deyvis","NA","deyvis: timewemet,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3288098586.jpg","-","DSC01342","deyvis","NA","deyvis: timewemet,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3289315822.jpg","-","time_we_met.","alessia_sf","NA","alessia_sf: timewemet,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3289857041.jpg","-","Marina","any.nyc","Metropolitan Museum of Art","any.nyc: timewemet,any.nyc: nvny,Description,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3290720306.jpg","-","Roman Gallery","Joe Josephs: 1,355,720 views - thank you","NA","'Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","3290697276.jpg","-","Marina","any.nyc","Metropolitan Museum of Art","any.nyc: timewemet,any.nyc: nvny,Description,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","3290723228.jpg","-","Roman Patrician","Joe Josephs: 1,355,720 views - thank you","NYC's MET Museum","'Joe Josephs: 1,355,720 views - thank you: timewemet,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Art2or3,sculpture,Artwork","Sculpture"
"SET 40","385449650.jpg","-","SketchMan B&W","Joe Josephs: 1,355,720 views - thank you","Deep in concentration","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: photos,Joe Josephs: 1,355,720 views - thank you: 2707,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","385472087.jpg","-","Looking up","Joe Josephs: 1,355,720 views - thank you","NA","'Joe Josephs: 1,355,720 views - thank you: met,Joe Josephs: 1,355,720 views - thank you: photos,Joe Josephs: 1,355,720 views - thank you: 2707,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Art2or3,Inhabited,sculpture,Artwork","Sculpture"
"SET 40","400095137.jpg","-","Suckling of Krishna","Joe Josephs: 1,355,720 views - thank you","Shiva in Background;___;<a href=http://www.joejosephs.net rel=nofollow>www.joejosephs.net</a>;<a href=http://www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD rel=nofollow>www.smugmug.com/gallery/4239386_rEDFi#1296148017_2JCB9cD</a>;<a href=http://www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj rel=nofollow>www.smugmug.com/gallery/7054281_YyLDy#1290436801_9F4JCxj</a>","'Joe Josephs: 1,355,720 views - thank you: krishna,Joe Josephs: 1,355,720 views - thank you: siva,Joe Josephs: 1,355,720 views - thank you: joe,Joe Josephs: 1,355,720 views - thank you: josephs,Joe Josephs: 1,355,720 views - thank you: photography,Joe Josephs: 1,355,720 views - thank you: nikond700,Joe Josephs: 1,355,720 views - thank you: joejosephs,Joe Josephs: 1,355,720 views - thank you: metropolitanmuseum,Joe Josephs: 1,355,720 views - thank you: joejosephsphotography,Joe Josephs: 1,355,720 views - thank you: nikon,Joe Josephs: 1,355,720 views - thank you: nikoncamera,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephs,Joe Josephs: 1,355,720 views - thank you: allrightsreserved,Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephsphotography,',Joe Josephs: 1,355,720 views - thank you: copyrightjoejosephspho,3D,Art2or3,sculpture,Artwork","Sculpture"
