"Category","File Name","Job Identifier","Title","Creator","Description","Keywords","Artwork_Type"
"SET 20","5437432776.jpg","1991.14","Detail of the Handscroll Searching the Mountains for Demons by Zheng Zhong in the Metropolitan Museum of Art, March 2009","ElissaSCA","Artist: Zheng Zhong (Chinese, active ca. 16121648);;Title/Object Name: Searching the Mountains for Demons;;Culture: China;;Period: late Ming dynasty (13681644);;Medium: Handscroll; ink and color on paper;;Dimensions: 10 5/8 in. x 27 ft. 9 1/2 in. (27 x 847.1 cm);;Classification: Painting;;Credit Line: Purchase, Bequest of Dorothy Graham Bennett, 1991;;Accession Number: 1991.14;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/asian_art/searching_the_mountains_for_demons_zheng_zhong//objectview.aspx?OID=60012299&amp;collID=6&amp;dd1=6 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/asian_...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: asian,ElissaSCA: handscroll,ElissaSCA: scroll,ElissaSCA: chinese,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,ElissaSCA: dragon,Art2or3,2D,AccessionInDesc,Description,drawing,Artwork","Drawing"
"SET 20","5437432786.jpg","1991.14","Detail of the Handscroll Searching Mountain for Demons by Zheng Zhong in the Metropolitan Museum of Art, March 2009","ElissaSCA","Artist: Zheng Zhong (Chinese, active ca. 16121648);;Title/Object Name: Searching the Mountains for Demons;;Culture: China;;Period: late Ming dynasty (13681644);;Medium: Handscroll; ink and color on paper;;Dimensions: 10 5/8 in. x 27 ft. 9 1/2 in. (27 x 847.1 cm);;Classification: Painting;;Credit Line: Purchase, Bequest of Dorothy Graham Bennett, 1991;;Accession Number: 1991.14;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/asian_art/searching_the_mountains_for_demons_zheng_zhong//objectview.aspx?OID=60012299&amp;collID=6&amp;dd1=6 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/asian_...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: asian,ElissaSCA: handscroll,ElissaSCA: scroll,ElissaSCA: chinese,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,Art2or3,2D,AccessionInDesc,Description,drawing,Artwork","Drawing"
"SET 20","5437432788.jpg","1991.14","Detail of the Handscroll Searching Mountain for Demons by Zheng Zhong in the Metropolitan Museum of Art, March 2009","ElissaSCA","Artist: Zheng Zhong (Chinese, active ca. 16121648);;Title/Object Name: Searching the Mountains for Demons;;Culture: China;;Period: late Ming dynasty (13681644);;Medium: Handscroll; ink and color on paper;;Dimensions: 10 5/8 in. x 27 ft. 9 1/2 in. (27 x 847.1 cm);;Classification: Painting;;Credit Line: Purchase, Bequest of Dorothy Graham Bennett, 1991;;Accession Number: 1991.14;;Text from: <a href=http://www.metmuseum.org/Works_of_Art/collection_database/asian_art/searching_the_mountains_for_demons_zheng_zhong//objectview.aspx?OID=60012299&amp;collID=6&amp;dd1=6 rel=nofollow>www.metmuseum.org/Works_of_Art/collection_database/asian_...</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2009,ElissaSCA: asian,ElissaSCA: handscroll,ElissaSCA: scroll,ElissaSCA: chinese,ElissaSCA: painting,ElissaSCA: fujifinepixs6000fd,ElissaSCA: dragon,Art2or3,2D,AccessionInDesc,Description,drawing,Artwork","Drawing"
"SET 20","5475257223.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,2D,Art2or3,photography,Artwork","Photography"
"SET 20","5430215106.jpg","-","The Metropolitan Museum of Art","Alex E. Pajares","NA","NA,Art2or3,2D,drawing,Artwork","Drawing"
"SET 20","2099221652.jpg","20.192.17","-","wallyg","<i>Wall painting from a cubiculum nocturnum (bedroom)</i>; last decade of the 1st century B.C.; Early Imperial, Augustan; Third Style;Roman;Fresco; H. 73 3/4 in. (187.33 cm.) width 47 in. (119.38 cm.);;This fresco once decorated the west wall of bedroom 19, the Mythological Room, in the Imperial Villa at Boscotrecase. Third-Style Roman bedrooms were often adorned with mythological scenes that apparently imitated the framed paintings that hung in Roman houses. This example shows the Cyclops Polyphemus as the unsuccessful suitor of the lovely sea nymph Galatea, who rides a dolphin at the lower left. Polyphemus is seated in the center of a rocky outcrop, professing his desire for Galatea with a melody on his panpipe, but to no avail. As told by Ovid, Galatea hid with her lover Acis, the son of Pan, while she listened to the Cyclop's song, but he discovered them and rose in rage, crushing Acis under a boulder as he tried to escape. This wall painting comes from a bedroom in the imperial villa uncovered between 1902 and 1905 near the modern town of Boscotrecase, not far from Pompeii. The walls were predominately red and a large mythological painting filled the center on each side of the room. The painting seen here combines two separate incidents in the life of the monstrous, one-eyed giant, Polyphemus. In the foreground he sits on a rocky projection guarding his goats and gazing at Galatea, the beautiful sea-nymph with whom he is hopelessly in love. Behind and above to the right, he is seen again, hurling a boulder at the departing ship of Odysseus, who has escaped with his men from the giant's cave after blinding him. The landscape painting in the same room includes two consecutive incidents in the story of Perseus and Andromeda. At the front Perseus flies in to rescue the princess who is chained to a rock at the mercy of a seamonster; above to the right the happy couple are welcomed by her grateful parents. The fortunes of love and the ever-present sea are the themes linking these two works. The combination of disparate episodes in one panel was a bold innovation when these were painted. The translucent blue-green background tone unifies these magical landscapes and must have brought a sense of coolness to the room. ;;Rogers Fund, 1920 (20.192.17);;**;The April 20, 2007 unveiling of the 30,000 square foot Greek and Roman Galleries concluded a 15-year project and returned thousands of works from the Museums permanent collection to public view. Over 5,300 objects, created between about 900 B.C. and the early fourth century A.D., are displayed, tracing the parallel stories of the evolution of Greek art in the Hellenistic period and the arts of southern Italy and Etruria and culminating in the rich and varied world of the Roman Empire from from the Late Republican period and the Golden Age of Augustuss Principate to the conversion of Constantine the Great in A.D. 312. The centerpiece of the new installation is the <a href=http://www.flickr.com/photos/wallyg/522663013/>Leon Levy and Shelby White Court</a>, a monumental, peristyle cour court with a soaring two-story atrium that links the various galleries and themes. ;;The <a href=http://www.flickr.com/photos/wallyg/246896968/>Metropolitan Museum of Art</a>'s permanent collection contains more than two million works of art from around the world. It opened its doors on February 20, 1872, housed in a building located at 681 Fifth Avenue in New York City. Under their guidance of John Taylor Johnston and George Palmer Putnam, the Met's holdings, initially consisting of a Roman stone sarcophagus and 174 mostly European paintings, quickly outgrew the available space. In 1873, occasioned by the Met's purchase of the Cesnola Collection of Cypriot antiquities, the museum decamped from Fifth Avenue and took up residence at the Douglas Mansion on West 14th Street. However, these new accommodations were temporary; after negotiations with the city of New York, the Met acquired land on the east side of <a href=http://www.flickr.com/photos/wallyg/sets/72157594192309086/>Central Park</a>, where","wallyg: greekandromangalleries,wallyg: metropolitanmuseumofart,wallyg: metropolitanmuseum,wallyg: museum,wallyg: art,wallyg: landmark,wallyg: artmuseum,wallyg: museummile,wallyg: themet,wallyg: ues,wallyg: uppereastside,wallyg: nyclpc,wallyg: newyorkcitylandmarkspreservationcommission,wallyg: nyc,wallyg: gothamist,wallyg: newyorkcity,wallyg: manhattan,wallyg: painting,wallyg: roman,wallyg: imperialvilla,wallyg: boscotrecase,wallyg: bedroom,wallyg: newyork,wallyg: ny,wallyg: nationalregisterofhistoricplaces,wallyg: nrhp,wallyg: usnationalregisterofhistoricplaces,wallyg: nationalhistoriclandmark,wallyg: nhl,wallyg: usnationalhistoriclandmark,2D,Art2or3,painting,Artwork","Painting"
"SET 20","2318672399.jpg","16.95","Salome by Henri Regnault in the Metropolitan Museum of Art, December 2007","ElissaSCA","Salome, 1870;Henri-Alexandre-Georges Regnault (French, 18431871);Oil on canvas; 63 x 40 1/2 in. (160 x 102.9 cm);Gift of George F. Baker, 1916 (16.95);;Letters that Regnault wrote to his father in 1869 and 1870 recount the evolution of this picture. It began as an oil sketch of the head of a young peasant whom Regnault met in Rome in 1869, which was subsequently enlarged to a bust-length composition called Study of an African Woman. He then added canvas to three sides of the work and painted the complete figure, holding the knife and basin, against the present yellow background. Regnault considered several titles before adopting Salome. It was shown in the Salon of 1870.;;Text from: <a href=http://www.metmuseum.org/TOAH/HD/sara/ho_16.95.htm>www.metmuseum.org/TOAH/HD/sara/ho_16.95.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: manhattan,ElissaSCA: fujifinepixs6000fd,Art2or3,2D,painting,Artwork","Painting"
"SET 20","2340383467.jpg","87.15.134","Detail of The Storm by Pierre-Auguste Cot in the Metropolitan Museum of Art, December 2007","ElissaSCA","The Storm, 1880;Pierre-Auguste Cot (French, 18371883);Oil on canvas; 92 1/4 x 61 3/4 in. (234.3 x 156.8 cm);Catharine Lorillard Wolfe Collection, Bequest of Catharine Lorillard Wolfe, 1887 (87.15.134);;This painting was commissioned from the artist in 1880 by Catharine Lorillard Wolfe, under the guidance of her cousin, John Wolfe, one of Cot's principal patrons. When it was exhibited in the Salon that year, critics speculated about the source of the subject. Some suggested the Greek romance Daphnis and Chloe by Longus (ca. 200 A.D.), and others the romantic tale Paul et Virginie by Bernardin de Saint-Pierre (17371814).;;Text from: <a href=http://www.metmuseum.org/toah/hd/sara/ho_87.15.134.htm>www.metmuseum.org/toah/hd/sara/ho_87.15.134.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: french,ElissaSCA: 19thcentury,ElissaSCA: fujifinepixs6000fd,Art2or3,2D,painting,Artwork","Painting"
"SET 20","2345463663.jpg","21.134.1","Oedipus and the Sphinx by Moreau in the Metropolitan Museum of Art, December 2007","ElissaSCA","Oedipus and the Sphinx, 1864;Gustave Moreau (French, 18261898);Oil on canvas; 81 1/4 x 41 1/4 in. (206.4 x 104.8 cm);Bequest of William H. Herriman, 1920 (21.134.1);;Moreau's interpretation of the Greek myth draws heavily on Ingres' Oedipus and the Sphinx of 1808 (Musee du Louvre, Paris), which was exhibited in Paris in 1846 and 1855. Both painters chose to represent the moment when Oepidus confronted the winged monster in a rocky pass outside the city of Thebes. Unlike her other victims, he could answer her riddle and thus saved himself and the besieged Thebans. The painting was a success at the Salon of 1864; it won a medal and established Moreau's reputation. Moreau made more than thirty studies for this work and many repetitions after it.;;Text from: <a href=http://www.metmuseum.org/toah/hd/symb/ho_21.134.1.htm>www.metmuseum.org/toah/hd/symb/ho_21.134.1.htm</a>","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: oedipus,ElissaSCA: sphinx,ElissaSCA: mythology,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: monster,Art2or3,2D,painting,Artwork","Painting"
"SET 20","2348005962.jpg","89.21.1","Detail of Joan of Arc by Jules Bastien-Lepage in the Metropolitan Museum of Art, December 2007","ElissaSCA","Joan of Arc, 1879;Jules Bastien-Lepage (French, 18481884);Oil on canvas; 100 x 110 in. (254 x 279.4 cm);Gift of Erwin Davis, 1889 (89.21.1);;After the province of Lorraine was lost to Germany following the Franco-Prussian War in 1871, Frenchmen saw in Joan of Arc a new and powerful symbol. In 1875, Bastien-Lepage, a native of Lorraine, began to make studies for a picture of her. In the present painting, exhibited in the Salon of 1880, Joan is shown receiving her revelation in her parents' garden. Behind her are Saints Michael, Margaret, and Catherine.;;Text from: <a href=http://www.metmuseum.org/toah/hd/sara/hod_89.21.1.htm>www.metmuseum.org/toah/hd/sara/hod_89.21.1.htm</a>;","ElissaSCA: metropolitanmuseum,ElissaSCA: museum,ElissaSCA: art,ElissaSCA: met,ElissaSCA: mma,ElissaSCA: manhattan,ElissaSCA: newyork,ElissaSCA: newyorkcity,ElissaSCA: ny,ElissaSCA: nyc,ElissaSCA: 2007,ElissaSCA: painting,ElissaSCA: 19thcentury,ElissaSCA: french,ElissaSCA: joanofarc,ElissaSCA: saint,ElissaSCA: christian,ElissaSCA: fujifinepixs6000fd,Art2or3,2D,painting,Artwork","Painting"
